3,1,1602651058.4664242,3fff0060fff00005fb0e0f0dfd1100b8fdc5005f,16383,96,-16,5,-1266,3853,-751,184,-571,95,1602651058.473554
3,1,1602651058.4666326,3fff0070ffda0008fb0c0f05fd0400b8fdc10058,16383,112,-38,8,-1268,3845,-764,184,-575,88,1602651058.4737623
3,1,1602651058.4680808,3fff007fffc3000cfb070f0dfd0200b6fdbd0053,16383,127,-61,12,-1273,3853,-766,182,-579,83,1602651058.4752104
3,1,1602651058.4696882,3fff008effac000ffb0c0f0cfcf300b6fdbd004d,16383,142,-84,15,-1268,3852,-781,182,-579,77,1602651058.4768178
3,1,1602651058.4727952,3ffe009dff950012faf50f14fd2300b1fdb40046,16382,157,-107,18,-1291,3860,-733,177,-588,70,1602651058.479925
3,1,1602651058.473387,3ffe00acff7e0014faff0f13fcf400adfdb0003d,16382,172,-130,20,-1281,3859,-780,173,-592,61,1602651058.4805167
3,1,1602651058.4740925,3ffe00bbff660016fafb0f19fcfb00a9fdb20035,16382,187,-154,22,-1285,3865,-773,169,-590,53,1602651058.4812222
3,1,1602651058.4747171,3ffd00caff4f0018faef0f1ffce100a2fdbb0030,16381,202,-177,24,-1297,3871,-799,162,-581,48,1602651058.4818468
3,1,1602651058.4753335,3ffd00d7ff39001afb1a0f13fccc0095fdc00030,16381,215,-199,26,-1254,3859,-820,149,-576,48,1602651058.4824631
4,1,1602651064.301717,3fff0060fff00005fb0e0f0dfd1100b8fdc5005f,16383,96,-16,5,-1266,3853,-751,184,-571,95,1602651064.3092678
4,1,1602651064.3024306,3fff0070ffda0008fb0c0f05fd0400b8fdc10058,16383,112,-38,8,-1268,3845,-764,184,-575,88,1602651064.3099813
4,1,1602651064.3031795,3fff007fffc3000cfb070f0dfd0200b6fdbd0053,16383,127,-61,12,-1273,3853,-766,182,-579,83,1602651064.3107302
4,1,1602651064.304003,3fff008effac000ffb0c0f0cfcf300b6fdbd004d,16383,142,-84,15,-1268,3852,-781,182,-579,77,1602651064.3115537
4,1,1602651064.307284,3ffe009dff950012faf50f14fd2300b1fdb40046,16382,157,-107,18,-1291,3860,-733,177,-588,70,1602651064.3148348
4,1,1602651064.3098247,3ffe00acff7e0014faff0f13fcf400adfdb0003d,16382,172,-130,20,-1281,3859,-780,173,-592,61,1602651064.3173754
4,1,1602651064.3107858,3ffe00bbff660016fafb0f19fcfb00a9fdb20035,16382,187,-154,22,-1285,3865,-773,169,-590,53,1602651064.3183365
4,1,1602651064.3113089,3ffd00caff4f0018faef0f1ffce100a2fdbb0030,16381,202,-177,24,-1297,3871,-799,162,-581,48,1602651064.3188596
4,1,1602651064.3120694,3ffd00d7ff39001afb1a0f13fccc0095fdc00030,16381,215,-199,26,-1254,3859,-820,149,-576,48,1602651064.3196201
